,id,city,loc,per_pay,score,comment,shop_level,cate_1,cate_2,cate_3,city_level
1893,1894,北京,855,3,4.0,0.0,1,超市便利店,便利店,,5
1894,1895,广州,270,5,2.0,5.0,1,美食,烘焙糕点,面包,5
1895,1896,杭州,485,6,3.0,1.0,1,美食,休闲食品,生鲜水果,5
1896,1897,温州,936,1,3.0,1.0,1,美食,中餐,东北菜,4
1897,1898,杭州,1094,10,3.0,10.0,3,美食,快餐,西式快餐,5
1898,1899,合肥,1083,2,3.0,1.0,1,美食,快餐,中式快餐,3
1899,1900,青岛,323,5,4.0,0.0,1,超市便利店,便利店,,3
1900,1901,青岛,1009,19,,,1,超市便利店,超市,,3
1901,1902,杭州,363,11,3.0,2.0,1,美食,休闲食品,生鲜水果,5
1902,1903,绍兴,1063,14,3.0,14.0,3,美食,快餐,西式快餐,3
1903,1904,宁波,207,1,3.0,1.0,1,美食,烘焙糕点,面包,3
1904,1905,武汉,1007,3,,,1,超市便利店,便利店,,5
1905,1906,郑州,736,18,,,2,超市便利店,超市,,2
1906,1907,深圳,706,3,4.0,0.0,1,超市便利店,便利店,,4
1907,1908,武汉,1024,20,1.0,1.0,1,美食,中餐,湖北菜,5
1908,1909,武汉,416,4,3.0,2.0,1,美食,烘焙糕点,面包,5
1909,1910,北京,1146,6,0.0,0.0,2,超市便利店,超市,,5
1910,1911,天津,625,20,4.0,8.0,3,美食,火锅,川味/重庆火锅,2
1911,1912,无锡,115,12,3.0,9.0,3,美食,快餐,西式快餐,3
1912,1913,天津,728,11,4.0,3.0,3,美食,烘焙糕点,蛋糕,2
1913,1914,南京,680,7,,,1,超市便利店,超市,,5
1914,1915,北京,322,10,3.0,3.0,1,美食,快餐,中式快餐,5
1915,1916,温州,585,3,,,2,超市便利店,便利店,,4
1916,1917,绍兴,1063,16,4.0,2.0,1,美食,烘焙糕点,面包,3
1917,1918,长沙,967,2,4.0,3.0,1,美食,休闲食品,生鲜水果,2
1918,1919,南宁,820,14,3.0,5.0,3,美食,快餐,西式快餐,2
1919,1920,广州,57,2,3.0,0.0,1,超市便利店,便利店,,5
1920,1921,泉州,34,17,4.0,0.0,2,超市便利店,超市,,1
1921,1922,广州,932,18,3.0,0.0,2,超市便利店,超市,,5
1922,1923,上海,643,11,2.0,3.0,2,美食,烘焙糕点,面包,5
1923,1924,阜阳,342,14,1.0,9.0,3,美食,快餐,西式快餐,1
1924,1925,大连,87,19,4.0,0.0,2,超市便利店,超市,,2
1925,1926,深圳,332,6,1.0,5.0,2,美食,中餐,粤菜,4
1926,1927,大连,340,2,3.0,1.0,1,美食,休闲食品,生鲜水果,2
1927,1928,杭州,629,15,2.0,20.0,3,美食,快餐,西式快餐,5
1928,1929,厦门,364,2,,,1,超市便利店,便利店,,3
1929,1930,上海,993,7,2.0,2.0,3,美食,快餐,中式快餐,5
1930,1931,深圳,1109,4,0.0,4.0,1,美食,快餐,中式快餐,4
1931,1932,苏州,530,11,,,1,超市便利店,超市,,4
1932,1933,北京,135,18,3.0,3.0,3,美食,火锅,其它火锅,5
1933,1934,衢州,440,15,2.0,7.0,3,美食,快餐,西式快餐,1
1934,1935,嘉兴,393,2,3.0,3.0,1,美食,休闲食品,生鲜水果,2
1935,1936,上海,584,14,2.0,7.0,3,美食,快餐,西式快餐,5
1936,1937,长沙,724,15,,,1,超市便利店,超市,,2
1937,1938,南京,399,19,2.0,3.0,3,美食,火锅,其它火锅,5
1938,1939,北京,268,19,4.0,0.0,2,超市便利店,超市,,5
1939,1940,佛山,292,11,2.0,6.0,3,美食,快餐,西式快餐,2
1940,1941,南京,215,13,4.0,4.0,3,美食,烘焙糕点,面包,5
1941,1942,徐州,125,15,3.0,7.0,3,美食,快餐,西式快餐,1
1942,1943,武汉,1017,2,4.0,5.0,1,美食,烘焙糕点,蛋糕,5
1943,1944,上海,627,16,,,2,超市便利店,超市,,5
1944,1945,北京,502,6,4.0,13.0,3,美食,休闲茶饮,饮品/甜点,5
1945,1946,贵阳,712,19,,,1,超市便利店,超市,,1
1946,1947,石家庄,873,2,4.0,0.0,2,超市便利店,便利店,,1
1947,1948,上海,168,17,,,1,超市便利店,超市,,5
1948,1949,杭州,411,11,4.0,0.0,1,美食,休闲食品,生鲜水果,5
1949,1950,苏州,431,19,,,2,超市便利店,超市,,4
1950,1951,金华,843,15,3.0,9.0,3,美食,快餐,西式快餐,3
1951,1952,莆田,1102,12,2.0,2.0,3,美食,休闲茶饮,饮品/甜点,1
1952,1953,广州,335,19,2.0,1.0,1,美食,火锅,川味/重庆火锅,5
1953,1954,广州,746,18,4.0,0.0,2,超市便利店,超市,,5
1954,1955,上海,185,12,3.0,8.0,3,美食,快餐,西式快餐,5
1955,1956,杭州,631,3,1.0,0.0,2,超市便利店,便利店,,5
1956,1957,上海,554,4,,,2,超市便利店,便利店,,5
1957,1958,沈阳,445,9,3.0,3.0,1,美食,休闲食品,生鲜水果,2
1958,1959,杭州,773,3,3.0,2.0,1,美食,休闲食品,零食,5
1959,1960,烟台,556,7,4.0,9.0,3,美食,休闲茶饮,饮品/甜点,1
1960,1961,广州,36,6,,,1,超市便利店,超市,,5
1961,1962,苏州,449,15,3.0,3.0,1,美食,休闲食品,其它休闲食品,4
1962,1963,温州,585,3,4.0,0.0,2,超市便利店,便利店,,4
1963,1964,杭州,405,8,2.0,0.0,1,美食,快餐,其它快餐,5
1964,1965,苏州,496,8,2.0,3.0,1,美食,休闲食品,生鲜水果,4
1965,1966,杭州,378,5,2.0,1.0,1,美食,小吃,其它小吃,5
1966,1967,上海,1127,18,4.0,0.0,2,超市便利店,超市,,5
1967,1968,上海,168,20,3.0,1.0,1,美食,其他美食,日韩料理,5
1968,1969,上海,833,7,3.0,2.0,1,美食,烘焙糕点,蛋糕,5
1969,1970,大连,1139,17,2.0,0.0,1,超市便利店,超市,,2
1970,1971,上海,642,6,4.0,4.0,1,美食,休闲茶饮,奶茶,5
1971,1972,广州,842,14,2.0,5.0,3,美食,快餐,西式快餐,5
1972,1973,武汉,285,8,4.0,0.0,2,超市便利店,超市,,5
1973,1974,上海,1127,6,4.0,3.0,1,美食,休闲茶饮,奶茶,5
1974,1975,绍兴,418,9,3.0,6.0,1,美食,烘焙糕点,蛋糕,3
1975,1976,湖州,819,7,2.0,3.0,1,美食,小吃,其它小吃,1
1976,1977,南昌,774,6,3.0,3.0,1,美食,快餐,中式快餐,2
1977,1978,南京,680,8,3.0,2.0,1,美食,烘焙糕点,面包,5
1978,1979,天津,462,15,4.0,3.0,1,美食,快餐,其它快餐,2
1979,1980,自贡,1121,17,4.0,0.0,2,超市便利店,超市,,1
1980,1981,南昌,774,2,2.0,0.0,1,美食,休闲食品,生鲜水果,2
1981,1982,潍坊,661,3,2.0,1.0,1,美食,快餐,中式快餐,1
1982,1983,济南,318,1,4.0,0.0,1,美食,烘焙糕点,其它烘焙糕点,3
1983,1984,杭州,1059,7,2.0,1.0,1,美食,快餐,中式快餐,5
1984,1985,上海,1036,15,2.0,17.0,3,美食,快餐,西式快餐,5
1985,1986,广州,60,13,2.0,8.0,3,美食,快餐,西式快餐,5
1986,1987,杭州,850,5,4.0,3.0,1,美食,休闲茶饮,奶茶,5
1987,1988,佛山,559,18,,,2,超市便利店,超市,,2
1988,1989,绍兴,870,15,3.0,2.0,3,美食,快餐,西式快餐,3
1989,1990,郑州,550,12,3.0,9.0,3,美食,快餐,西式快餐,2
1990,1991,上海,1127,5,4.0,0.0,2,超市便利店,便利店,,5
1991,1992,安康,118,19,,,2,超市便利店,超市,,1
1992,1993,南昌,179,4,3.0,0.0,1,美食,休闲茶饮,奶茶,2
1993,1994,上海,478,13,3.0,3.0,3,美食,烘焙糕点,面包,5
1994,1995,苏州,780,16,,,1,超市便利店,超市,,4
1995,1996,南宁,248,6,3.0,1.0,1,美食,快餐,中式快餐,2
1996,1997,上海,924,10,1.0,2.0,1,美食,快餐,中式快餐,5
1997,1998,南通,1090,1,2.0,2.0,1,美食,小吃,面点,2
1998,1999,成都,1134,19,,,2,超市便利店,超市,,3
1999,2000,杭州,378,7,3.0,2.0,1,美食,小吃,面点,5
